City,Place,Review,Rating,Name,Date,Raw_Review,Wheelchair Accessibility,Visual Impairments,Mobility Impairments,Hearing Impairments
New Delhi,Lotus Temple,got driver day asked visit temple plenty tourist spots recommend add list things lots people hey delhi,4,Anonymous,,We got a driver for the day and asked to visit the temple along with plenty of other tourist spots and recommend you add this to your list of things to see. Lots of people but hey it's Delhi!,1.0,0.5,1.0,1.0
New Delhi,Gurudwara Bangla Sahib,gurudwara bangla sahib best gurudwaras india golden temple cleanliness overall atmosphere good sense listened god gives peace soul,5,Anonymous,,"Gurudwara Bangla Sahib is one of the best Gurudwaras in India, may be after Golden Temple. The cleanliness and the overall atmosphere is just too good. You always get a sense of being listened by God which gives peace to your soul.",1.0,1.0,1.0,1.0
New Delhi,India Gate,great place visit lot seen gate played cricket kids local kids fantastic great fun,5,Anonymous,,"A great place to visit but there isn't a lot once you have seen the gate.

We played Cricket with our kids and the local kids.....it was fantastic and great fun for all",1.0,1.0,1.0,1.0
New Delhi,Delhi Airport Metro Express,minutes reach new delhi station fastes option airport city center,3,Anonymous,,In 20 minutes you reach New Delhi station. The fastes ever option to get from the airport to the city center,1.0,1.0,1.0,1.0
New Delhi,Lodhi Garden,beautiful meeting place good conversations heritage walk hours spent sitting grass,5,Anonymous,,Beautiful meeting place.Good conversations.Heritage walk.Few hours can be spent sitting on the grass.,1.0,1.0,1.0,1.0
New Delhi,Humayun's Tomb,humayun tomb built islamic mughal dynasty delhi years taj mahal wonderful architectural monument course unesco world heritage site india worth visit visited,4,Anonymous,,"Humayun’s Tomb was built by the Islamic Mughal dynasty in Delhi from 1562-71, 85 years before the Taj Mahal.  Its a wonderful Architectural monument and of-course one of the UNESCO world Heritage site in India. Worth a visit. So with this i have visited 5...",1.0,0.5,1.0,1.0
New Delhi,Humayun's Tomb,visit humayun tomb good experience think place splendid surrounding normal place opinion,5,Anonymous,,my first and only visit to HUMAYUN’S TOMB was not a very good experience because I think that the place hasn’t a very splendid surrounding. It is just a normal place in my opinion.,1.0,0.5,1.0,1.0
New Delhi,Swaminarayan Akshardham,place visit delhi ultra modern temple offering lot visitors good food different shows boating avoid summer visit,3,Anonymous,,"A must place to visit in Delhi, This ultra modern temple offering lot to visitors,good food,different shows,boating etc. avoid summer visit.",1.0,1.0,1.0,1.0
New Delhi,Qutub Minar,good place kids history old architecture works mind weather parking good ticket price low nearby options,4,Anonymous,,"Good place to show kids about history and how old architecture works  , please keep in mind about the weather .. parking is good and also ticket price is low .. nearby also options to go around",0.5,0.5,0.5,1.0
New Delhi,Humayun's Tomb,need visit place historian kindly hire services local guide insist historian amazed history place visit delhi,5,Anonymous,,You need to visit this place with a historian...kindly do not hire services of a local guide...insist on a historian...and you will be amazed by the history...a place you must visit if in delhi..,1.0,0.5,1.0,1.0
New Delhi,Red Fort (Lal Quila),fantastic place seen planning agra fort palaces similar agra fort better going agra train,5,Anonymous,,"Fantastic place to see, but only if you haven't seen or are not planning to see the Agra Fort. The two palaces are very similar, but Agra Fort is better. So if you are going to Agra (which you should do by train, not by...",0.5,0.5,0.5,1.0
New Delhi,Lotus Temple,visited bahai temple sunday afternoon beautiful building grounds popular locals admission free admired lovely flowers bloom park like grounds joined lines people,5,Anonymous,,"I visited this Bahai Temple on a Sunday afternoon.  The beautiful building and grounds are very popular with the locals.
Admission is free.
We admired all the lovely flowers in bloom all over the park like grounds and joined the lines of people to go...",1.0,0.5,1.0,1.0
New Delhi,ISKCON Temple Delhi,thanks valuable time hare krishna visit iskcon communications india office follow twiiter iskconcomind follow fb iskcon nc,4,Anonymous,,"Thanks for Your valuable time! Hare Krishna :)
Please Visit Again.

#ISKCON Communications India Office
+91-11-26428016
Follow Twiiter @IskconComIND
Follow FB @ISKCON.NC",1.0,1.0,1.0,1.0
New Delhi,Red Fort (Lal Quila),really interesting introduction diverse history india architectural location fort used working military establishment range internal structures constructed red sandstone marble operated palace,4,Anonymous,,"A really interesting introduction to the diverse history of India through one architectural location. The Fort, still used as a working military establishment, and a range of internal structures constructed of both red sandstone and marble which operated as a palace as well as more...",0.5,0.5,0.5,1.0
New Delhi,Swaminarayan Akshardham,water awesome watch say visit temple huge big big food court,5,Anonymous,,The water show is awesome to watch!! i must say to visit at-least once there for the show. and the temple is huge big and with big food court.,1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,unarguably best maintained cleanest religious place india waiting entrance little thats cost security tidiness bear small movies fully,4,Anonymous,,"1. This is unarguably one of the best maintained and cleanest religious place in India
2. Though the waiting at the entrance is a little too much but thats the cost of security and tidiness one must bear with
3. The small movies in fully...",1.0,1.0,1.0,1.0
New Delhi,Red Fort (Lal Quila),red fort red inside major fort army spots closed tourists worth watching kids sad allowed things really,2,Anonymous,,Red fort is no more red from inside. Major part of fort is under army so most of the spots are closed for tourists. But still it's worth watching for kids. Sad part was you are not allowed to see the things which are really...,0.5,0.5,0.5,1.0
New Delhi,ISKCON Temple Delhi,thanks valuable time hare krishna visit iskcon communications india office follow twiiter iskconcomind follow fb iskcon nc,4,Anonymous,,"Thanks for Your valuable time! Hare Krishna :)
Please Visit Again.

#ISKCON Communications India Office
+91-11-26428016
Follow Twiiter @IskconComIND
Follow FB @ISKCON.NC",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,excellent evening family weekdays weekends crazy enlightening miss reach gives u ample time cover sound light end good u need walk lot,5,Anonymous,,excellent evening out with family. go for weekdays as weekends are crazy. very enlightening don't miss anything. reach by 3-330-gives u ample time to cover all. the sound and light show at the end is very very good. u need to walk a lot. so...,1.0,1.0,1.0,1.0
New Delhi,Hauz Khas Village,variety great restaurants pubs offering great lake views cool place hangout friends,5,Anonymous,,It has a variety of great restaurants and pubs with some of them offering great lake views. A cool place to hangout with friends,0.5,0.5,0.5,1.0
New Delhi,Qutub Minar,oldest sites historical importance delhi maintained asi iron pillar bit far main city centre easily reachable metro,4,Anonymous,,"Being one of the oldest sites of historical importance in Delhi, still it is well maintained by ASI. This along with Iron Pillar is a bit far from the main city centre, but easily reachable via the Metro.",0.5,0.5,0.5,1.0
New Delhi,India Gate,india gate hour soldiers world wars lost lives india nation wars british colony send soldiers assist british architecture resemblance,1,Anonymous,,"The India Gate is an hour to the soldiers in the World Wars that lost their lives. India as a nation was not in the wars, but as a British Colony they had to send soldiers to assist the British. There is an architecture resemblance...",1.0,1.0,1.0,1.0
New Delhi,Delhi Airport Metro Express,love delhi metro train fast clean airport metro better normal metro,5,Anonymous,,i love delhi because the metro train is very fast. very clean. airport metro was better than the normal metro,1.0,1.0,1.0,1.0
New Delhi,Connaught Place,good place roam delhi nice restaurants walking area old good restras,5,Anonymous,,"Good place to roam around in delhi, nice restaurants here and walking area... Some very old and good restras here..",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,place crowd time worth money valuing penny ticket problems mobile phone electronic thing allowed,3,Anonymous,,"This is a place which is full of crowd every time almost every part of it worth the
money with almost valuing every penny of ticket
 but there are three problems 
1) No mobile phone or any electronic thing is not allowed even after the...",1.0,1.0,1.0,1.0
New Delhi,Lotus Temple,petals open reveal inner sanctum peace people flock sunday enjoy serenity outside touts book uber inside,5,Anonymous,,27 petals open up to reveal the inner sanctum of peace. many people flock here on a Sunday to enjoy the serenity. outside many touts so book uber inside.,1.0,0.5,1.0,1.0
